ProjectId,ProjectName_june,SectorName_june,StateName_june,LineMinistry_june,COMPANYNAME_june,AgencyId_june,AgencyName_june,OriginalCost_june,RevisedCost_june,RevisedCostReason_june,Expenditure_june,SanctionDate_june,CreationDate_june,StartDate_june,OriginalEndDate_june,RevisedDate_june,RevisedDateReason_june,DELAYED_TIME_june,COST_OVERRUN_PERC_june,COST_OVERRUN_june,COR_PERC_june,TOR_PERC_june,PhysicalProgress_june,OnboardingDelay_june,Remarks_june,ProjectName_july,SectorName_july,StateName_july,LineMinistry_july,COMPANYNAME_july,AgencyId_july,AgencyName_july,OriginalCost_july,RevisedCost_july,RevisedCostReason_july,Expenditure_july,SanctionDate_july,CreationDate_july,StartDate_july,OriginalEndDate_july,RevisedDate_july,RevisedDateReason_july,DELAYED_TIME_july,COST_OVERRUN_PERC_july,COST_OVERRUN_july,COR_PERC_july,TOR_PERC_july,PhysicalProgress_july,OnboardingDelay_july,Remarks_july,physical_progress,original_cost,revised_cost,expenditure,cost_overrun,cost_overrun_perc,cost_ratio,expenditure_rate,months_since_sanction,months_to_anticipated_completion,execution_velocity,monsoon_overlap,SectorName_june_freq,LineMinistry_june_freq,COMPANYNAME_june_freq,predictive_risk_index,observed_velocity,required_velocity,recoverability_score
618044,Upgradation of Shahdol- Sagartola Section of NH 543 from km 0000 to km 69400 to 2 lane with paved shoulders under Hybrid Annuity Mode HAM in the State of Madhya Pradesh,Roads & Highways,,Ministry of Road Transport & Highways,MoRTH,0,,851,,,0.0,01/02/2024,,,24/03/2028,,,0.0,0,0,,,0,0,,Upgradation of Shahdol- Sagartola Section of NH 543 from km 0000 to km 69400 to 2 lane with paved shoulders under Hybrid Annuity Mode HAM in the State of Madhya Pradesh,Roads & Highways,,Ministry of Road Transport & Highways,MoRTH,0,,851,,,0.0,01/02/2024,,,24/03/2028,,,0,0,0,,,0,0,,0.0,851.0,851.0,0.0,0.0,0.0,1.0,0.0,28.90932982917214,20.795006570302235,0.0,3.0,0.569284064665127,0.569284064665127,0.18013856812933027,5.562836858184105,0.0,4.808846761453396,0.0
618219,Upgradation to 2-lane with Hard shoulder configuration of Suraithota Ch. 29.725 km to Malari Ch. 60.550 km road on NH- 107B under in the state of Uttarakhand.,Roads & Highways,,Ministry of Road Transport & Highways,MoRTH,0,,293,,,0.0,20/10/2022,,,09/05/2026,31/12/2026,,0.0,0,0,,,77,0,,Upgradation to 2-lane with Hard shoulder configuration of Suraithota Ch. 29.725 km to Malari Ch. 60.550 km road on NH- 107B under in the state of Uttarakhand.,Roads & Highways,,Ministry of Road Transport & Highways,MoRTH,0,,293,,,0.0,20/10/2022,,,09/05/2026,31/12/2026,,0,0,0,,,77,0,,77.0,293.0,293.0,0.0,0.0,0.0,1.0,0.0,44.31668856767411,6.044678055190539,1.7374944403261676,3.0,0.569284064665127,0.569284064665127,0.18013856812933027,7.244602450064151,0.0,3.805,0.0
618117,Upgradation to 2-Lane with Paved Shoulder from Design Km 36300 to Design Chainage 47918 and from Design Ch 69900 to Design Ch 83940 of NH-248A Natni Ka Bara in the State of Rajasthan on EPC Mode.,Roads & Highways,,Ministry of Road Transport & Highways,MoRTH,0,,155,,,15.13,21/02/2024,,,29/05/2026,28/08/2026,,0.0,0,0,,,23,0,,Upgradation to 2-Lane with Paved Shoulder from Design Km 36300 to Design Chainage 47918 and from Design Ch 69900 to Design Ch 83940 of NH-248A Natni Ka Bara in the State of Rajasthan on EPC Mode.,Roads & Highways,,Ministry of Road Transport & Highways,MoRTH,0,,155,,,15.13,21/02/2024,,,29/05/2026,28/08/2026,,0,0,0,,,23,0,,23.0,155.0,155.0,15.13,0.0,0.0,1.0,0.09761290322580646,28.252299605781864,1.938239159001314,0.814093023255814,2.0,0.569284064665127,0.569284064665127,0.18013856812933027,13.765619585665775,0.0,39.72677966101695,0.0
618787,"Upgradation to 4L PS  from Bhimasar, Junction of NH-41 to Anjar- Bhuj upto Airport Junction from Km 0.000 to Km 65.478 of NH-341",Roads & Highways,,Ministry of Road Transport & Highways,NHAI,0,,1373,1687.25,,837.7,11/03/2022,,,29/06/2025,31/03/2027,,0.0,0,0,,,96,0,,"Upgradation to 4L PS  from Bhimasar, Junction of NH-41 to Anjar- Bhuj upto Airport Junction from Km 0.000 to Km 65.478 of NH-341",Roads & Highways,,Ministry of Road Transport & Highways,NHAI,0,,1373,1687.25,,837.85,11/03/2022,,,29/06/2025,31/03/2027,,0,0,0,,,96,0,,96.0,1373.0,1687.25,837.7,0.0,0.0,1.2288783685360525,0.496488368647207,51.642575558475684,9.00131406044678,1.858931297709924,3.0,0.569284064665127,0.569284064665127,0.2984988452655889,4.594723651066509,0.0,0.4443795620437956,0.0
617972,Upgradation to Two lane with Paved Shoulder Configuration of Narayanpur Kasturmeta pkg-II from design ch. 48.693 to 70.453  design length21.760 Km.    on NH-130D under EPC mode in the state of Chhattisgarh.,Roads & Highways,,Ministry of Road Transport & Highways,MoRTH,0,,201,,,,29/12/2022,,,13/06/2026,,,0.0,0,0,,,0,0,,Upgradation to Two lane with Paved Shoulder Configuration of Narayanpur Kasturmeta pkg-II from design ch. 48.693 to 70.453  design length21.760 Km.    on NH-130D under EPC mode in the state of Chhattisgarh.,Roads & Highways,,Ministry of Road Transport & Highways,MoRTH,0,,201,,,,29/12/2022,,,13/06/2026,,,0,0,0,,,0,0,,0.0,201.0,201.0,0.0,0.0,0.0,1.0,0.0,42.01708278580814,1.0,0.0,0.0,0.569284064665127,0.569284064665127,0.18013856812933027,7.20773936120348,0.0,100.0,0.0
619009,Upgradation to Two Lane with Paved Shoulders from Km 0.000 to Km 41.920 Green Field Alignment of Gowrelly to Valigonda Section of NH-930P in the State of Telangana on EPC Mode under Annual Plan 2022-23,Roads & Highways,,Ministry of Road Transport & Highways,MoRTH,0,,690,,,0.0,28/11/2022,,,30/04/2028,31/03/2028,,0.0,0,0,,,0,0,,Upgradation to Two Lane with Paved Shoulders from Km 0.000 to Km 41.920 Green Field Alignment of Gowrelly to Valigonda Section of NH-930P in the State of Telangana on EPC Mode under Annual Plan 2022-23,Roads & Highways,,Ministry of Road Transport & Highways,MoRTH,0,,690,,,0.0,28/11/2022,,,30/04/2028,31/03/2028,,0,0,0,,,0,0,,0.0,690.0,690.0,0.0,0.0,0.0,1.0,0.0,43.03547963206307,21.02496714848883,0.0,3.0,0.569284064665127,0.569284064665127,0.18013856812933027,6.707052739090229,0.0,4.75625,0.0
618069,Upgradation to Two-lane with paved shoulder of Hanumangarh to Kenchiyan section from Km 0.000existing chainage-Km 23.200 to Km 49.605existing chainage-Km 74.645 of NH-54 in the State of Rajasthan on EPC mode.,Roads & Highways,,Ministry of Road Transport & Highways,MoRTH,0,,335,,,0.0,24/03/2022,,,03/10/2026,03/10/2026,,0.0,0,0,,,70,0,,Upgradation to Two-lane with paved shoulder of Hanumangarh to Kenchiyan section from Km 0.000existing chainage-Km 23.200 to Km 49.605existing chainage-Km 74.645 of NH-54 in the State of Rajasthan on EPC mode.,Roads & Highways,,Ministry of Road Transport & Highways,MoRTH,0,,335,,,0.0,24/03/2022,,,03/10/2026,03/10/2026,,0,0,0,,,72,0,,70.0,335.0,335.0,0.0,0.0,0.0,1.0,0.0,51.21550591327201,3.1208935611038107,1.366773572803079,3.0,0.569284064665127,0.569284064665127,0.18013856812933027,18.61527952149096,2.0,9.612631578947369,20.805957074025404
619203,Vadape to Thane from km 539.202 to km 563.000 section of NH-3 new NH-848,Roads & Highways,,Ministry of Road Transport & Highways,NHAI,0,,1253,1371.27,,491.81,26/03/2018,,,18/07/2021,31/07/2026,,0.0,0,0,,,81,0,,Vadape to Thane from km 539.202 to km 563.000 section of NH-3 new NH-848,Roads & Highways,,Ministry of Road Transport & Highways,NHAI,0,,1253,1371.27,,491.86,26/03/2018,,,18/07/2021,31/10/2026,,0,0,0,,,87,0,,81.0,1253.0,1371.27,491.81,0.0,0.0,1.09438946528332,0.35865292757808453,99.14586070959264,1.0183968462549278,0.8169781312127237,2.0,0.569284064665127,0.569284064665127,0.2984988452655889,66.94228765291928,6.0,18.656774193548387,32.159900408050355
618467,Vadodara Mumbai Expressway Karvad - Jujuwa from Km. 128.000 to Km. 154.600 Phase-I Package-IX,Roads & Highways,,Ministry of Road Transport & Highways,NHAI,0,,2594,2587.04,,226.62,11/07/2023,,,13/10/2025,31/07/2027,,0.0,0,0,,,22,0,,Vadodara Mumbai Expressway Karvad - Jujuwa from Km. 128.000 to Km. 154.600 Phase-I Package-IX,Roads & Highways,,Ministry of Road Transport & Highways,NHAI,0,,2594,2587.04,,235.55,11/07/2023,,,13/10/2025,31/07/2027,,0,0,0,,,22,0,,22.0,2594.0,2587.04,226.62,0.0,0.0,0.9973168851195066,0.08759818170573319,35.64388961892247,13.009198423127463,0.6172165898617511,3.0,0.569284064665127,0.569284064665127,0.2984988452655889,6.164022994018681,0.0,5.995757575757576,0.0
618463,Vadodara Mumbai Expressway Kim to Ankleshwar Phase IA - Pkg V,Roads & Highways,,Ministry of Road Transport & Highways,NHAI,0,,1325,2807.48,,1471.27,19/02/2018,,,31/10/2021,31/07/2026,,0.0,0,0,,,91,0,,Vadodara Mumbai Expressway Kim to Ankleshwar Phase IA - Pkg V,Roads & Highways,,Ministry of Road Transport & Highways,NHAI,0,,1325,2807.48,,1546.7,19/02/2018,,,31/10/2021,31/08/2026,,0,0,0,,,91,0,,91.0,1325.0,2807.48,1471.27,0.0,0.0,2.118852830188679,0.5240535996694544,100.29566360052561,1.0183968462549278,0.9073173927284639,2.0,0.569284064665127,0.569284064665127,0.2984988452655889,65.5052235896277,0.0,8.83741935483871,0.0
619198,Vadodara Mumbai Expressway Phase II - Pkg XII [Km. 50.700 to Km. 77.000] Masvan - Ganjad,Roads & Highways,,Ministry of Road Transport & Highways,NHAI,0,,1711,2388.52,,979.41,07/08/2020,,,22/03/2024,31/07/2026,,0.0,0,0,,,99,0,,Vadodara Mumbai Expressway Phase II - Pkg XII [Km. 50.700 to Km. 77.000] Masvan - Ganjad,Roads & Highways,,Ministry of Road Transport & Highways,NHAI,0,,1711,2388.52,,979.42,07/08/2020,,,22/03/2024,31/08/2026,,0,0,0,,,100,0,,99.0,1711.0,2388.52,979.41,0.0,0.0,1.395978959672706,0.4100489005744143,70.7293035479632,1.0183968462549278,1.3997027403622853,2.0,0.569284064665127,0.569284064665127,0.2984988452655889,66.74686406565591,1.0,0.9819354838709677,100.0
618469,Vadodara Mumbai Expressway Phase II - Pkg XIII [Km. 26.582 to Km. 50.700] Shirsad - Masvan,Roads & Highways,,Ministry of Road Transport & Highways,NHAI,0,,3537,4679.54,,1844.7,06/06/2020,,,08/02/2024,31/07/2026,,0.0,0,0,,,91,0,,Vadodara Mumbai Expressway Phase II - Pkg XIII [Km. 26.582 to Km. 50.700] Shirsad - Masvan,Roads & Highways,,Ministry of Road Transport & Highways,NHAI,0,,3537,4679.54,,1986.56,06/06/2020,,,08/02/2024,31/08/2026,,0,0,0,,,98,0,,91.0,3537.0,4679.54,1844.7,0.0,0.0,1.3230251625671472,0.3942054133525945,72.76609724047306,1.0183968462549278,1.2505823927765238,2.0,0.569284064665127,0.569284064665127,0.2984988452655889,66.53123378586044,7.0,8.83741935483871,79.20864359760549
618470,Vadodara Mumbai Expressway Phase II - Pkg XIV [Km. 3.000 to Km. 20.200 of Spur] Shirsad - Akloli,Roads & Highways,,Ministry of Road Transport & Highways,NHAI,0,,2059,2324.72,,634.54,27/05/2021,,,11/05/2024,31/07/2026,,0.0,0,0,,,98,0,,Vadodara Mumbai Expressway Phase II - Pkg XIV [Km. 3.000 to Km. 20.200 of Spur] Shirsad - Akloli,Roads & Highways,,Ministry of Road Transport & Highways,NHAI,0,,2059,2324.72,,634.55,27/05/2021,,,11/05/2024,31/08/2026,,0,0,0,,,98,0,,98.0,2059.0,2324.72,634.54,0.0,0.0,1.1290529383195724,0.2729533019030249,61.10381077529566,1.0183968462549278,1.6038279569892473,2.0,0.569284064665127,0.569284064665127,0.2984988452655889,66.83257302741326,0.0,1.9638709677419355,0.0
618471,Vadodara Mumbai Expressway Phase II - Pkg XV [Km. 20.200 to Km. 43.000 of Spur] Akloli - Amne,Roads & Highways,,Ministry of Road Transport & Highways,NHAI,0,,2611,2918.39,,622.23,18/05/2021,,,11/05/2024,31/07/2026,,0.0,0,0,,,92,0,,Vadodara Mumbai Expressway Phase II - Pkg XV [Km. 20.200 to Km. 43.000 of Spur] Akloli - Amne,Roads & Highways,,Ministry of Road Transport & Highways,NHAI,0,,2611,2918.39,,651.95,18/05/2021,,,11/05/2024,31/08/2026,,0,0,0,,,95,0,,92.0,2611.0,2918.39,622.23,0.0,0.0,1.1177288395250862,0.21321002333478392,61.399474375821285,1.0183968462549278,1.4983841626538257,2.0,0.569284064665127,0.569284064665127,0.2984988452655889,67.6879469087949,3.0,7.855483870967742,38.18988173455979
618472,Vadodara Mumbai Expressway Phase II - Pkg XVI [Km. 43.000 to Km. 69.800 of Spur] Amne - Bhoj,Roads & Highways,,Ministry of Road Transport & Highways,NHAI,0,,4052,4315.56,,982.89,24/06/2021,,,31/10/2024,31/07/2026,,0.0,0,0,,,91,0,,Vadodara Mumbai Expressway Phase II - Pkg XVI [Km. 43.000 to Km. 69.800 of Spur] Amne - Bhoj,Roads & Highways,,Ministry of Road Transport & Highways,NHAI,0,,4052,4315.56,,952.69,24/06/2021,,,31/10/2024,31/08/2026,,0,0,0,,,96,0,,91.0,4052.0,4315.56,982.89,0.0,0.0,1.0650444225074038,0.2277549147735172,60.183968462549274,1.0183968462549278,1.5120305676855896,2.0,0.569284064665127,0.569284064665127,0.2984988452655889,67.31081521769772,5.0,8.83741935483871,56.5776025697182
618473,Vadodara Mumbai Expressway Phase II - Pkg XVII [Km. 69.800 to Km. 79.783 of Spur] Bhoj - Morbe,Roads & Highways,,Ministry of Road Transport & Highways,NHAI,0,,2209,2463.02,,889.44,03/09/2021,,,17/07/2025,31/07/2026,,0.0,0,0,,,86,0,,Vadodara Mumbai Expressway Phase II - Pkg XVII [Km. 69.800 to Km. 79.783 of Spur] Bhoj - Morbe,Roads & Highways,,Ministry of Road Transport & Highways,NHAI,0,,2209,2463.02,,931.24,03/09/2021,,,17/07/2025,31/08/2026,,0,0,0,,,91,0,,86.0,2209.0,2463.02,889.44,0.0,0.0,1.1149932095971027,0.3611176523130141,57.85151116951379,1.0183968462549278,1.4865644520159003,2.0,0.569284064665127,0.569284064665127,0.2984988452655889,66.94928789559333,5.0,13.747096774193547,36.37131593767599
619064,Vadodara Mumbai Expressway Talsari to Karvad Phase IB - Pkg X [Km 103.400 to Km 128.000],Roads & Highways,,Ministry of Road Transport & Highways,NHAI,0,,1910,2652.24,,1096.51,07/10/2020,,,21/03/2024,31/12/2027,,0.0,0,0,,,36,0,,Vadodara Mumbai Expressway Talsari to Karvad Phase IB - Pkg X [Km 103.400 to Km 128.000],Roads & Highways,,Ministry of Road Transport & Highways,NHAI,0,,1910,2652.24,,1097.32,07/10/2020,,,21/03/2024,31/12/2027,,0,0,0,,,36,0,,36.0,1910.0,2652.24,1096.51,0.0,0.0,1.3886073298429318,0.4134278949114711,68.72536136662286,18.035479632063073,0.5238240917782027,3.0,0.569284064665127,0.569284064665127,0.2984988452655889,6.583103683973188,0.0,3.54856102003643,0.0
618893,Varanasi Gorakhpur Section Packege IV from km. 149.540 to km. 215.160 Mau-Gorakhpur,Roads & Highways,,Ministry of Road Transport & Highways,NHAI,0,,2967,3475.65,,3453.91,16/04/2015,,,07/10/2019,31/08/2026,,0.0,0,0,,,97,0,,Varanasi Gorakhpur Section Packege IV from km. 149.540 to km. 215.160 Mau-Gorakhpur,Roads & Highways,,Ministry of Road Transport & Highways,NHAI,0,,2967,3475.65,,3455.15,16/04/2015,,,07/10/2019,31/08/2026,,0,0,0,,,97,0,,97.0,2967.0,3475.65,3453.91,0.0,0.0,1.1714357937310416,0.9937450548818206,134.46123521681997,2.0367936925098555,0.721397507940386,3.0,0.569284064665127,0.569284064665127,0.2984988452655889,32.56999215433391,0.0,1.4729032258064516,0.0
618529,Varanasi Ring Road Pkg-II connecting Sandaha Village km 11.70 / NH-29 with Revasa Village km 818.80 / NH-2,Roads & Highways,,Ministry of Road Transport & Highways,NHAI,0,,1992,1832.66,,1750.54,26/12/2017,,,13/02/2022,31/10/2026,,0.0,0,0,,,96,0,,Varanasi Ring Road Pkg-II connecting Sandaha Village km 11.70 / NH-29 with Revasa Village km 818.80 / NH-2,Roads & Highways,,Ministry of Road Transport & Highways,NHAI,0,,1992,1832.66,,1751.26,26/12/2017,,,13/02/2022,31/10/2026,,0,0,0,,,97,0,,96.0,1992.0,1832.66,1750.54,0.0,0.0,0.9200100401606426,0.9551908155358877,102.10249671484888,4.040735873850197,0.9402316602316603,3.0,0.569284064665127,0.569284064665127,0.2984988452655889,11.085463671256944,1.0,0.9899186991869918,100.0
618844,Viluppuram Km.0.000 to Puducherry Km.29.000,Roads & Highways,,Ministry of Road Transport & Highways,NHAI,0,,1358,1162.44,,526.4,01/03/2018,,,24/11/2023,30/09/2026,,0.0,0,0,,,98,0,,Viluppuram Km.0.000 to Puducherry Km.29.000,Roads & Highways,,Ministry of Road Transport & Highways,NHAI,0,,1358,1162.44,,526.41,01/03/2018,,,24/11/2023,30/09/2026,,0,0,0,,,98,0,,98.0,1358.0,1162.44,526.4,0.0,0.0,0.8559941089837998,0.4528405767179381,99.96714848883049,3.0223390275952693,0.9803220506079526,3.0,0.569284064665127,0.569284064665127,0.2984988452655889,9.438235853822153,0.0,0.6617391304347826,0.0
618769,Walajahpet/Ranipet to TN/AP Border Section of from Km.106.800 to  Km.133.36 NH-4,Roads & Highways,,Ministry of Road Transport & Highways,NHAI,0,,1338,1214.7,,240.71,06/12/2024,,,29/09/2027,29/09/2027,,0.0,0,0,,,13,0,,Walajahpet/Ranipet to TN/AP Border Section of from Km.106.800 to  Km.133.36 NH-4,Roads & Highways,,Ministry of Road Transport & Highways,NHAI,0,,1338,1214.7,,240.77,06/12/2024,,,29/09/2027,29/09/2027,,0,0,0,,,16,0,,13.0,1338.0,1214.7,240.71,0.0,0.0,0.907847533632287,0.19816415575862353,18.758212877792378,14.98028909329829,0.693029772329247,3.0,0.569284064665127,0.569284064665127,0.2984988452655889,7.660643924896314,3.0,5.807631578947369,51.656169287235485
618354,Wideinig & Upgradation to 2-lanes with paved shoulders road from Tamenglong to Mahur NH-137 in the State of Assam starting from km 96.870 near Jiri River to km 116.550 near Hangrum Package-7 on EPC mode Package7,Roads & Highways,,Ministry of Road Transport & Highways,NHIDCL,0,,847,,,0.0,11/12/2023,,,04/03/2026,31/12/2026,,0.0,0,0,,,90,0,,Wideinig & Upgradation to 2-lanes with paved shoulders road from Tamenglong to Mahur NH-137 in the State of Assam starting from km 96.870 near Jiri River to km 116.550 near Hangrum Package-7 on EPC mode Package7,Roads & Highways,,Ministry of Road Transport & Highways,NHIDCL,0,,847,,,481.81,11/12/2023,,,04/03/2026,31/12/2026,,0,0,0,,,90,0,,90.0,847.0,847.0,0.0,0.0,0.0,1.0,0.0,30.617608409986858,6.044678055190539,2.9394849785407726,3.0,0.569284064665127,0.569284064665127,0.09064665127020785,7.35876320036386,0.0,1.6543478260869566,0.0
618063,Widening & Strenghteningof section from Bharthana chowk to Kodarkoot km.0.00 to km.40.00 of NH-91-A on EPC mode,Roads & Highways,,Ministry of Road Transport & Highways,MoRTH,0,,262,343.77,,115.38,30/03/2020,,,18/09/2024,30/09/2026,,0.0,0,0,,,94,0,,Widening & Strenghteningof section from Bharthana chowk to Kodarkoot km.0.00 to km.40.00 of NH-91-A on EPC mode,Roads & Highways,,Ministry of Road Transport & Highways,MoRTH,0,,262,343.77,,115.38,30/03/2020,,,18/09/2024,31/12/2026,,0,0,0,,,94,0,,94.0,262.0,343.77,115.38,0.0,0.0,1.3120992366412214,0.33563138144689764,75.0,3.0223390275952693,1.2533333333333334,3.0,0.569284064665127,0.569284064665127,0.18013856812933027,43.51540966597032,0.0,1.9852173913043478,0.0
617983,Widening & Strengthening of Existing 2LPS to 4 lane  PS from Km 150000 to Km 159000 and Km 165400 to Km 186000 of NH-163 old NH-202 under NH O for the year 2020-21 on EPC Mode in the state of Telangana.,Roads & Highways,,Ministry of Road Transport & Highways,MoRTH,0,,317,300.56,,190.76,30/03/2021,,,16/07/2024,31/07/2026,,0.0,0,0,,,90,0,,Widening & Strengthening of Existing 2LPS to 4 lane  PS from Km 150000 to Km 159000 and Km 165400 to Km 186000 of NH-163 old NH-202 under NH O for the year 2020-21 on EPC Mode in the state of Telangana.,Roads & Highways,,Ministry of Road Transport & Highways,MoRTH,0,,317,300.56,,190.86,30/03/2021,,,16/07/2024,31/08/2026,,0,0,0,,,91,0,,90.0,317.0,300.56,190.76,0.0,0.0,0.9481388012618297,0.6346819270694702,63.00919842312746,1.0183968462549278,1.4283628779979147,2.0,0.569284064665127,0.569284064665127,0.18013856812933027,64.0614193848217,1.0,9.819354838709677,10.183968462549279
618012,"Widening & strengthenlng to 2LPS from km 0,000 to 40.000 Dhaugaon- Podamari section of NH 326 in the State of Odisha under Annual Plan 2021.22.",Roads & Highways,,Ministry of Road Transport & Highways,MoRTH,0,,187,,,46.39,31/03/2022,,,04/02/2026,31/12/2026,,0.0,0,0,,,60,0,,"Widening & strengthenlng to 2LPS from km 0,000 to 40.000 Dhaugaon- Podamari section of NH 326 in the State of Odisha under Annual Plan 2021.22.",Roads & Highways,,Ministry of Road Transport & Highways,MoRTH,0,,187,,,46.39,31/03/2022,,,04/02/2026,31/12/2026,,0,0,0,,,60,0,,60.0,187.0,187.0,46.39,0.0,0.0,1.0,0.24807486631016043,50.98554533508541,6.044678055190539,1.1768041237113402,3.0,0.569284064665127,0.569284064665127,0.18013856812933027,5.7400396972443835,0.0,6.6173913043478265,0.0
617958,Widening & Strenthening from km132.895 to km 190.15 NH-80,Roads & Highways,,Ministry of Road Transport & Highways,MoRTH,0,,566,,,292.35,31/03/2021,,,03/11/2024,31/08/2026,,0.0,0,0,,,95,0,,Widening & Strenthening from km132.895 to km 190.15 NH-80,Roads & Highways,,Ministry of Road Transport & Highways,MoRTH,0,,566,,,293.89,31/03/2021,,,03/11/2024,30/11/2026,,0,0,0,,,73,0,,95.0,566.0,566.0,292.35,0.0,0.0,1.0,0.5165194346289753,62.97634691195795,2.0367936925098555,1.5085028690662494,3.0,0.569284064665127,0.569284064665127,0.18013856812933027,35.75583061750266,0.0,2.454838709677419,0.0
618410,Widening & Up-gradation to 2 lane with paved shoulder of NH-301 Kargil- Zanskar Road from Design Km .30.040 Ex. Km. 30.000 to Design Km 57.000 Ex. Km. 57.905 of 26.960 Km length Pkg-II,Roads & Highways,,Ministry of Road Transport & Highways,NHIDCL,0,,405,,,359.99,31/03/2021,,,02/01/2023,05/10/2026,,0.0,0,0,,,85,0,,Widening & Up-gradation to 2 lane with paved shoulder of NH-301 Kargil- Zanskar Road from Design Km .30.040 Ex. Km. 30.000 to Design Km 57.000 Ex. Km. 57.905 of 26.960 Km length Pkg-II,Roads & Highways,,Ministry of Road Transport & Highways,NHIDCL,0,,405,,,360.06,31/03/2021,,,02/01/2023,05/10/2026,,0,0,0,,,85,0,,85.0,405.0,405.0,359.99,0.0,0.0,1.0,0.8888641975308642,62.97634691195795,3.1865965834428382,1.3497130933750652,3.0,0.569284064665127,0.569284064665127,0.09064665127020785,14.559750100567106,0.0,4.707216494845361,0.0
